post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,tax:store,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,meta:allow_best_price,meta:amazonS3_cache,meta:chosen_product_cat,meta:dokan_geo_address,meta:dokan_geo_latitude,meta:dokan_geo_longitude,meta:dokan_geo_public,meta:freight_class,meta:is_editor_choice,meta:om_disable_all_campaigns,meta:pageview,meta:post_wish_count,meta:rank_math_canonical_url,meta:rank_math_contentai_score,meta:rank_math_description,meta:rank_math_facebook_description,meta:rank_math_facebook_image,meta:rank_math_facebook_title,meta:rank_math_focus_keyword,meta:rank_math_internal_links_processed,meta:rank_math_lock_modified_date,meta:rank_math_og_content_image,meta:rank_math_primary_product_brand,meta:rank_math_primary_product_cat,meta:rank_math_primary_store,meta:rank_math_seo_score,meta:rank_math_title,meta:rank_math_twitter_description,meta:rank_math_twitter_image,meta:rank_math_twitter_title,meta:rank_math_twitter_use_facebook,meta:rehub_views,meta:rehub_views_day,meta:rehub_views_mon,meta:rehub_views_year,meta:shipperhq_dim_group,meta:shipperhq_hs_code,meta:shipperhq_shipping_group,meta:shipperhq_warehouse,meta:total_sales,meta:wc_booking_resource_label,meta:attribute_color,meta:attribute_pa_color,meta:attribute_pa_size,meta:attribute_size,"attribute:Auto Refill Option","attribute_data:Auto Refill Option","attribute_default:Auto Refill Option",attribute:Color:,attribute_data:Color:,attribute_default:Color:,attribute:Condition,attribute_data:Condition,attribute_default:Condition,"attribute:Diesel Fuel Model - Double","attribute_data:Diesel Fuel Model - Double","attribute_default:Diesel Fuel Model - Double","attribute:Diesel Fuel Model - Single","attribute_data:Diesel Fuel Model - Single","attribute_default:Diesel Fuel Model - Single","attribute:Dual Fuel - Gasoline & Diesel","attribute_data:Dual Fuel - Gasoline & Diesel","attribute_default:Dual Fuel - Gasoline & Diesel","attribute:Gasoline Model - Double","attribute_data:Gasoline Model - Double","attribute_default:Gasoline Model - Double","attribute:Gasoline Model - Single","attribute_data:Gasoline Model - Single","attribute_default:Gasoline Model - Single","attribute:Hazmat + Fee","attribute_data:Hazmat + Fee","attribute_default:Hazmat + Fee","attribute:Manual Refill Option","attribute_data:Manual Refill Option","attribute_default:Manual Refill Option",attribute:Size,attribute_data:Size,attribute_default:Size,attribute:Title,attribute_data:Title,attribute_default:Title,attribute:pa_bincolor,attribute_data:pa_bincolor,attribute_default:pa_bincolor,attribute:pa_cabinetcolor,attribute_data:pa_cabinetcolor,attribute_default:pa_cabinetcolor,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_diesel-hose-reels,attribute_data:pa_diesel-hose-reels,attribute_default:pa_diesel-hose-reels,attribute:pa_diesel-pumps,attribute_data:pa_diesel-pumps,attribute_default:pa_diesel-pumps,attribute:pa_gas-hose-reels,attribute_data:pa_gas-hose-reels,attribute_default:pa_gas-hose-reels,attribute:pa_gas-pumps,attribute_data:pa_gas-pumps,attribute_default:pa_gas-pumps,attribute:pa_quantity,attribute_data:pa_quantity,attribute_default:pa_quantity,attribute:pa_scent,attribute_data:pa_scent,attribute_default:pa_scent,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_solar-packages,attribute_data:pa_solar-packages,attribute_default:pa_solar-packages,attribute:pa_style,attribute_data:pa_style,attribute_default:pa_style
"JK FALCON EF 2.1 STABILIZER “ OEM “ RHD",jk-falcon-ef-2-1-stabilizer-oem-rhd,,195488,"JK FALCON EF 2.1 STABILIZER “ OEM “ RHD","JK FALCON EF 2.1 STABILIZER “ OEM “ RHD",publish,,0,"2025-10-21 01:15:42",52,open,01-02-21-110-138-2,,,no,no,,323.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-21-110-138-2-jpg.jpg-filenameUTF-801-02-21-110-138-2-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-ef-2-1-stabilizer-oem-rhd/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,3,,,,,,,,,1,,,,,,,,,,,,6,1,1,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JL“JT“JK NEXUS EF 2.1 STABILIZER “1-5/8",jljtjk-nexus-ef-2-1-stabilizer-1-5-8,,195489,"JL“JT“JK NEXUS EF 2.1 STABILIZER “1-5/8","JL“JT“JK NEXUS EF 2.1 STABILIZER “1-5/8",publish,,0,"2025-10-21 01:15:45",52,open,01-02-21-110-158,,,no,no,,323.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-21-110-158-jpg.jpg-filenameUTF-801-02-21-110-158-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jljtjk-nexus-ef-2-1-stabilizer-1-5-8%c2%9d/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,5,,,,,,,,,1,,,,,,,,,,,,6,1,1,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON EF 2.1 STABILIZER “ HD “ RHD",jk-falcon-ef-2-1-stabilizer-hd-rhd,,195490,"JK FALCON EF 2.1 STABILIZER “ HD “ RHD","JK FALCON EF 2.1 STABILIZER “ HD “ RHD",publish,,0,"2025-10-21 01:15:47",52,open,01-02-21-110-158-2,,,no,no,,323.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-21-110-158-2-jpg.jpg-filenameUTF-801-02-21-110-158-2-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-ef-2-1-stabilizer-hd-rhd/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,3,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 2.1 SP2 FR 1.5-2.5""",jk-falcon-2-1-sp2-fr-1-5-2-5,,195491,"JK FALCON 2.1 SP2 FR 1.5-2.5""","JK FALCON 2.1 SP2 FR 1.5-2.5""",publish,,0,"2025-10-21 01:15:50",52,open,01-02-21-310-002,,,no,no,,220.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-21-310-002-jpg.jpg-filenameUTF-801-02-21-310-002-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-2-1-sp2-fr-1-5-2-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,9,,,,,,,,,1,,,,,,,,,,,,7,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 2.1 SP2 FR 3-3.5""",jk-falcon-2-1-sp2-fr-3-3-5,,195492,"JK FALCON 2.1 SP2 FR 3-3.5""","JK FALCON 2.1 SP2 FR 3-3.5""",publish,,0,"2025-10-21 01:15:52",52,open,01-02-21-310-253,,,no,no,,220.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-21-310-253-jpg.jpg-filenameUTF-801-02-21-310-253-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-2-1-sp2-fr-3-3-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,2,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 2.1 SP2 FR 4-6""",jk-falcon-2-1-sp2-fr-4-6,,195493,"JK FALCON 2.1 SP2 FR 4-6""","JK FALCON 2.1 SP2 FR 4-6""",publish,,0,"2025-10-21 01:15:55",52,open,01-02-21-310-406,,,no,no,,220.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-21-310-406-jpg.jpg-filenameUTF-801-02-21-310-406-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-2-1-sp2-fr-4-6/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,4,,,,,,,,,1,,,,,,,,,,,,4,1,2,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON NEXUS EF 2.2 STABILIZER“1-1/2",jk-falcon-nexus-ef-2-2-stabilizer1-1-2,,195494,"JK FALCON NEXUS EF 2.2 STABILIZER“1-1/2","JK FALCON NEXUS EF 2.2 STABILIZER“1-1/2",publish,,0,"2025-10-21 01:15:56",52,open,01-02-22-110-112,,,no,no,,434.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-22-110-112-png.jpg-filenameUTF-801-02-22-110-112-png.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-nexus-ef-2-2-stabilizer1-1-2%c2%9d/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,1,,,,,,,,,1,,,,,,,,,,,,5,1,1,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON NEXUS EF 2.2 STABILIZER“1-3/8",jk-falcon-nexus-ef-2-2-stabilizer1-3-8,,195495,"JK FALCON NEXUS EF 2.2 STABILIZER“1-3/8","JK FALCON NEXUS EF 2.2 STABILIZER“1-3/8",publish,,0,"2025-10-21 01:16:06",52,open,01-02-22-110-138,,,no,no,,434.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-22-110-138-jpg.jpg-filenameUTF-801-02-22-110-138-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-nexus-ef-2-2-stabilizer1-3-8%c2%9d/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,4,,,,,,,,,1,,,,,,,,,,,,9,1,2,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON EF 2.2 STABILIZER “ OEM “ RHD",jk-falcon-ef-2-2-stabilizer-oem-rhd,,195496,"JK FALCON EF 2.2 STABILIZER “ OEM “ RHD","JK FALCON EF 2.2 STABILIZER “ OEM “ RHD",publish,,0,"2025-10-21 01:16:21",52,open,01-02-22-110-138-2,,,no,no,,434.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-22-110-138-2-jpg.jpg-filenameUTF-801-02-22-110-138-2-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-ef-2-2-stabilizer-oem-rhd/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,4,,,,,,,,,1,,,,,,,,,,,,5,1,3,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JL“JT“JK NEXUS EF 2.2 STABILIZER “1-5/8",jljtjk-nexus-ef-2-2-stabilizer-1-5-8,,195497,"JL“JT“JK NEXUS EF 2.2 STABILIZER “1-5/8","JL“JT“JK NEXUS EF 2.2 STABILIZER “1-5/8",publish,,0,"2025-10-21 01:16:24",52,open,01-02-22-110-158,,,no,no,,434.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-22-110-158-jpg.jpg-filenameUTF-801-02-22-110-158-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jljtjk-nexus-ef-2-2-stabilizer-1-5-8%c2%9d/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,5,,,,,,,,,1,,,,,,,,,,,,9,1,1,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON EF 2.2 STABILIZER “ HD “ RHD",jk-falcon-ef-2-2-stabilizer-hd-rhd,,195498,"JK FALCON EF 2.2 STABILIZER “ HD “ RHD","JK FALCON EF 2.2 STABILIZER “ HD “ RHD",publish,,0,"2025-10-21 01:16:26",52,open,01-02-22-110-158-2,,,no,no,,434.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-22-110-158-2-jpg.jpg-filenameUTF-801-02-22-110-158-2-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-ef-2-2-stabilizer-hd-rhd/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,3,1,1,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 3.1 SP2 FR LH 1.5-2.5""",jk-falcon-3-1-sp2-fr-lh-1-5-2-5,,195499,"JK FALCON 3.1 SP2 FR LH 1.5-2.5""","JK FALCON 3.1 SP2 FR LH 1.5-2.5""",publish,,0,"2025-10-21 01:16:29",52,open,01-02-31-311-002,,,no,no,,366.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-31-311-002-jpg.jpg-filenameUTF-801-02-31-311-002-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-3-1-sp2-fr-lh-1-5-2-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,3,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 3.1 SP2 FR LH 3-4.5""",jk-falcon-3-1-sp2-fr-lh-3-4-5,,195500,"JK FALCON 3.1 SP2 FR LH 3-4.5""","JK FALCON 3.1 SP2 FR LH 3-4.5""",publish,,0,"2025-10-21 01:16:31",52,open,01-02-31-311-253,,,no,no,,366.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-31-311-253-jpg.jpg-filenameUTF-801-02-31-311-253-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-3-1-sp2-fr-lh-3-4-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,6,,,,,,,,,1,,,,,,,,,,,,7,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 3.1 SP2 FR LH 5-6""",jk-falcon-3-1-sp2-fr-lh-5-6,,195501,"JK FALCON 3.1 SP2 FR LH 5-6""","JK FALCON 3.1 SP2 FR LH 5-6""",publish,,0,"2025-10-21 01:16:34",52,open,01-02-31-311-406,,,no,no,,366.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-31-311-406-jpg.jpg-filenameUTF-801-02-31-311-406-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-3-1-sp2-fr-lh-5-6/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,3,,,,,,,,,1,,,,,,,,,,,,4,1,2,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 3.1 SP2 FR RH 3-4.5""",jk-falcon-3-1-sp2-fr-rh-3-4-5,,195502,"JK FALCON 3.1 SP2 FR RH 3-4.5""","JK FALCON 3.1 SP2 FR RH 3-4.5""",publish,,0,"2025-10-21 01:16:37",52,open,01-02-31-312-253,,,no,no,,366.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-31-312-253-jpg.jpg-filenameUTF-801-02-31-312-253-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-3-1-sp2-fr-rh-3-4-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,4,,,,,,,,,1,,,,,,,,,,,,6,1,1,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 3.1 SP2 FR RH 5-6""",jk-falcon-3-1-sp2-fr-rh-5-6,,195503,"JK FALCON 3.1 SP2 FR RH 5-6""","JK FALCON 3.1 SP2 FR RH 5-6""",publish,,0,"2025-10-21 01:16:39",52,open,01-02-31-312-406,,,no,no,,366.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-31-312-406-jpg.jpg-filenameUTF-801-02-31-312-406-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-3-1-sp2-fr-rh-5-6/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,2,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 3.3 SP2 SHOCK FR LH 1.5-2.5""",jk-falcon-3-3-sp2-shock-fr-lh-1-5-2-5,,195504,"JK FALCON 3.3 SP2 SHOCK FR LH 1.5-2.5""","JK FALCON 3.3 SP2 SHOCK FR LH 1.5-2.5""",publish,,0,"2025-10-21 01:16:41",52,open,01-02-33-311-002,,,no,no,,482.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-33-311-002-jpg.jpg-filenameUTF-801-02-33-311-002-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-3-3-sp2-shock-fr-lh-1-5-2-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,4,,,,,,,,,1,,,,,,,,,,,,5,1,1,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 3.3 SP2 SHOCK FR LH 3-4.5""",jk-falcon-3-3-sp2-shock-fr-lh-3-4-5,,195505,"JK FALCON 3.3 SP2 SHOCK FR LH 3-4.5""","JK FALCON 3.3 SP2 SHOCK FR LH 3-4.5""",publish,,0,"2025-10-21 01:16:51",52,open,01-02-33-311-253,,,no,no,,482.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-33-311-253-jpg.jpg-filenameUTF-801-02-33-311-253-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-3-3-sp2-shock-fr-lh-3-4-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,4,1,2,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 3.3 SP2 SHOCK FR LH 5-6""",jk-falcon-3-3-sp2-shock-fr-lh-5-6,,195506,"JK FALCON 3.3 SP2 SHOCK FR LH 5-6""","JK FALCON 3.3 SP2 SHOCK FR LH 5-6""",publish,,0,"2025-10-21 01:17:06",52,open,01-02-33-311-406,,,no,no,,482.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-33-311-406-jpg.jpg-filenameUTF-801-02-33-311-406-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-3-3-sp2-shock-fr-lh-5-6/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,3,,,,,,,,,1,,,,,,,,,,,,5,1,2,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 3.3 SP2 SHOCK FR RH 1.5-2.5""",jk-falcon-3-3-sp2-shock-fr-rh-1-5-2-5,,195507,"JK FALCON 3.3 SP2 SHOCK FR RH 1.5-2.5""","JK FALCON 3.3 SP2 SHOCK FR RH 1.5-2.5""",publish,,0,"2025-10-21 01:17:08",52,open,01-02-33-312-002,,,no,no,,482.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-33-312-002-jpg.jpg-filenameUTF-801-02-33-312-002-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-3-3-sp2-shock-fr-rh-1-5-2-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,4,,,,,,,,,1,,,,,,,,,,,,6,1,1,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JK FALCON 3.3 SP2 SHOCK FR RH 3-4.5""",jk-falcon-3-3-sp2-shock-fr-rh-3-4-5,,195508,"JK FALCON 3.3 SP2 SHOCK FR RH 3-4.5""","JK FALCON 3.3 SP2 SHOCK FR RH 3-4.5""",publish,,0,"2025-10-21 01:17:11",52,open,01-02-33-312-253,,,no,no,,482.99,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/10/01-02-33-312-253-jpg.jpg-filenameUTF-801-02-33-312-253-jpg.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/jk-falcon-3-3-sp2-shock-fr-rh-3-4-5/,,"Falcon Shocks",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Suspension & Lift Kits - Trucks > Shocks & Struts - Truck","Falcon Shocks",,,,,[4674],"Florida, United States",28.944465,'-82.03363,1,,,,4,,,,,,,,,1,,,,,,,,,,,,7,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
